Episode Id,Sample Method,Labeled Pool,Num of classification,Ratio,Accuracy
0,ae_coreset,1000,1220,0.001,0.9614754098360656
0,ae_coreset,1000,1220,0.002,0.9614754098360656
0,ae_coreset,1000,1220,0.003,0.9614754098360656
0,ae_coreset,1000,2063,0.004,0.9689772176442074
0,ae_coreset,1000,2063,0.005,0.9689772176442074
0,ae_coreset,1000,2767,0.006,0.9728948319479581
0,ae_coreset,1000,2767,0.007,0.9728948319479581
0,ae_coreset,1000,3386,0.008,0.9704666272888364
0,ae_coreset,1000,3386,0.009000000000000001,0.9704666272888364
0,ae_coreset,1000,3989,0.010000000000000002,0.971170719478566
0,ae_coreset,1000,3989,0.011,0.971170719478566
0,ae_coreset,1000,4556,0.012,0.9727831431079894
0,ae_coreset,1000,4556,0.013000000000000001,0.9727831431079894
0,ae_coreset,1000,5109,0.014000000000000002,0.9733803092581719
0,ae_coreset,1000,5109,0.015,0.9733803092581719
0,ae_coreset,1000,5646,0.016,0.9720155862557562
0,ae_coreset,1000,5646,0.017,0.9720155862557562
0,ae_coreset,1000,6167,0.018000000000000002,0.9727582292849035
0,ae_coreset,1000,6167,0.019000000000000003,0.9727582292849035
0,ae_coreset,1000,6659,0.02,0.9726685688541823
0,ae_coreset,1000,6659,0.021,0.9726685688541823
0,ae_coreset,1000,7123,0.022000000000000002,0.9720623332865366
0,ae_coreset,1000,7123,0.023,0.9720623332865366
0,ae_coreset,1000,7572,0.024,0.9729265715795035
0,ae_coreset,1000,7572,0.025,0.9729265715795035
0,ae_coreset,1000,7994,0.026000000000000002,0.972604453340005
0,ae_coreset,1000,7994,0.027000000000000003,0.972604453340005
0,ae_coreset,1000,8396,0.028,0.9728442115292997
0,ae_coreset,1000,8396,0.029,0.9728442115292997
0,ae_coreset,1000,8783,0.030000000000000002,0.9721052032335193
0,ae_coreset,1000,8783,0.031,0.9721052032335193
0,ae_coreset,1000,9159,0.032,0.9725952614914292
0,ae_coreset,1000,9159,0.033,0.9725952614914292
0,ae_coreset,1000,9491,0.034,0.9716573596038353
0,ae_coreset,1000,9491,0.035,0.9716573596038353
0,ae_coreset,1000,9800,0.036000000000000004,0.9716326530612245
0,ae_coreset,1000,9800,0.037000000000000005,0.9716326530612245
0,ae_coreset,1000,10102,0.038,0.9704019006137399
0,ae_coreset,1000,10400,0.039,0.9694230769230769
0,ae_coreset,1000,10400,0.04,0.9694230769230769
0,ae_coreset,1000,10687,0.041,0.9681856461120988
0,ae_coreset,1000,10687,0.042,0.9681856461120988
0,ae_coreset,1000,10971,0.043000000000000003,0.9681888615440707
0,ae_coreset,1000,10971,0.044000000000000004,0.9681888615440707
0,ae_coreset,1000,11249,0.045,0.967730464930216
0,ae_coreset,1000,11249,0.046,0.967730464930216
0,ae_coreset,1000,11512,0.047,0.9667303683113273
0,ae_coreset,1000,11512,0.048,0.9667303683113273
0,ae_coreset,1000,11769,0.049,0.9660973744583227
