Episode Id,Sample Method,Labeled Pool,Num of classification,max_density,min_density,Accuracy
1,CS1,100,56,0.0,0.0,0.4642857142857143
2,CS1,200,64,0.0,0.01,0.703125
2,CS1,200,64,0.0,0.02,0.703125
2,CS1,200,64,0.0,0.03,0.703125
2,CS1,200,64,0.0,0.04,0.703125
2,CS1,200,64,0.0,0.05,0.703125
2,CS1,200,64,0.0,0.060000000000000005,0.703125
2,CS1,200,64,0.0,0.06999999999999999,0.703125
2,CS1,200,64,0.0,0.08,0.703125
2,CS1,200,64,0.0,0.09,0.703125
2,CS1,200,64,0.0,0.09999999999999999,0.703125
2,CS1,200,64,0.0,0.11,0.703125
2,CS1,200,64,0.0,0.12,0.703125
2,CS1,200,64,0.0,0.13,0.703125
2,CS1,200,64,0.0,0.14,0.703125
2,CS1,200,64,0.0,0.15000000000000002,0.703125
2,CS1,200,64,0.0,0.16,0.703125
2,CS1,200,64,0.0,0.17,0.703125
2,CS1,200,64,0.0,0.18000000000000002,0.703125
2,CS1,200,64,0.0,0.19,0.703125
2,CS1,200,64,0.0,0.2,0.703125
2,CS1,200,64,0.0,0.21000000000000002,0.703125
2,CS1,200,64,0.0,0.22,0.703125
2,CS1,200,64,0.0,0.23,0.703125
2,CS1,200,64,0.0,0.24000000000000002,0.703125
2,CS1,200,64,0.0,0.25,0.703125
2,CS1,200,64,0.0,0.26,0.703125
2,CS1,200,64,0.0,0.27,0.703125
2,CS1,200,64,0.0,0.28,0.703125
2,CS1,200,64,0.0,0.29000000000000004,0.703125
2,CS1,200,64,0.0,0.3,0.703125
2,CS1,200,64,0.0,0.31,0.703125
2,CS1,200,64,0.0,0.32,0.703125
2,CS1,200,64,0.0,0.33,0.703125
2,CS1,200,64,0.0,0.34,0.703125
2,CS1,200,64,0.0,0.35000000000000003,0.703125
2,CS1,200,64,0.0,0.36000000000000004,0.703125
2,CS1,200,64,0.0,0.37,0.703125
2,CS1,200,64,0.0,0.38,0.703125
2,CS1,200,64,0.0,0.39,0.703125
2,CS1,200,64,0.0,0.4,0.703125
2,CS1,200,64,0.0,0.41000000000000003,0.703125
2,CS1,200,64,0.0,0.42000000000000004,0.703125
2,CS1,200,53,0.0,0.43,0.7547169811320755
2,CS1,200,53,0.0,0.44,0.7547169811320755
2,CS1,200,53,0.0,0.45,0.7547169811320755
2,CS1,200,53,0.0,0.46,0.7547169811320755
2,CS1,200,53,0.0,0.47000000000000003,0.7547169811320755
2,CS1,200,53,0.0,0.48000000000000004,0.7547169811320755
2,CS1,200,53,0.0,0.49,0.7547169811320755
2,CS1,200,53,0.0,0.5,0.7547169811320755
2,CS1,200,53,0.0,0.51,0.7547169811320755
2,CS1,200,53,0.0,0.52,0.7547169811320755
2,CS1,200,53,0.0,0.53,0.7547169811320755
2,CS1,200,53,0.0,0.54,0.7547169811320755
2,CS1,200,53,0.0,0.55,0.7547169811320755
2,CS1,200,53,0.0,0.56,0.7547169811320755
2,CS1,200,53,0.0,0.5700000000000001,0.7547169811320755
2,CS1,200,42,0.0,0.5800000000000001,0.7380952380952381
2,CS1,200,42,0.0,0.59,0.7380952380952381
2,CS1,200,42,0.0,0.6,0.7380952380952381
2,CS1,200,42,0.0,0.61,0.7380952380952381
2,CS1,200,42,0.0,0.62,0.7380952380952381
2,CS1,200,42,0.0,0.63,0.7380952380952381
