Episode Id,Sample Method,Labeled Pool,Num of classification,Ratio,Accuracy
1,CS1,30,0,0.01,0
1,CS1,30,0,0.02,0
1,CS1,30,0,0.03,0
1,CS1,30,0,0.04,0
1,CS1,30,0,0.05,0
1,CS1,30,0,0.060000000000000005,0
1,CS1,30,0,0.06999999999999999,0
1,CS1,30,0,0.08,0
1,CS1,30,0,0.09,0
1,CS1,30,0,0.09999999999999999,0
1,CS1,30,0,0.11,0
1,CS1,30,0,0.12,0
1,CS1,30,0,0.13,0
1,CS1,30,0,0.14,0
1,CS1,30,0,0.15000000000000002,0
1,CS1,30,0,0.16,0
1,CS1,30,0,0.17,0
1,CS1,30,0,0.18000000000000002,0
1,CS1,30,0,0.19,0
1,CS1,30,0,0.2,0
1,CS1,30,0,0.21000000000000002,0
1,CS1,30,0,0.22,0
1,CS1,30,0,0.23,0
1,CS1,30,0,0.24000000000000002,0
1,CS1,30,0,0.25,0
1,CS1,30,0,0.26,0
1,CS1,30,0,0.27,0
1,CS1,30,0,0.28,0
1,CS1,30,0,0.29000000000000004,0
1,CS1,30,0,0.3,0
1,CS1,30,0,0.31,0
1,CS1,30,0,0.32,0
1,CS1,30,0,0.33,0
1,CS1,30,0,0.34,0
1,CS1,30,0,0.35000000000000003,0
1,CS1,30,0,0.36000000000000004,0
1,CS1,30,0,0.37,0
1,CS1,30,0,0.38,0
1,CS1,30,0,0.39,0
1,CS1,30,0,0.4,0
1,CS1,30,0,0.41000000000000003,0
1,CS1,30,0,0.42000000000000004,0
1,CS1,30,0,0.43,0
1,CS1,30,0,0.44,0
1,CS1,30,0,0.45,0
1,CS1,30,0,0.46,0
1,CS1,30,0,0.47000000000000003,0
1,CS1,30,0,0.48000000000000004,0
1,CS1,30,0,0.49,0
1,CS1,30,0,0.5,0
1,CS1,30,0,0.51,0
1,CS1,30,0,0.52,0
1,CS1,30,0,0.53,0
1,CS1,30,0,0.54,0
1,CS1,30,0,0.55,0
1,CS1,30,0,0.56,0
1,CS1,30,0,0.5700000000000001,0
1,CS1,30,0,0.5800000000000001,0
1,CS1,30,0,0.59,0
1,CS1,30,0,0.6,0
1,CS1,30,0,0.61,0
1,CS1,30,0,0.62,0
1,CS1,30,0,0.63,0
1,CS1,30,0,0.64,0
1,CS1,30,0,0.65,0
1,CS1,30,0,0.66,0
1,CS1,30,0,0.67,0
1,CS1,30,0,0.68,0
1,CS1,30,0,0.6900000000000001,0
1,CS1,30,0,0.7000000000000001,0
1,CS1,30,0,0.7100000000000001,0
1,CS1,30,0,0.72,0
1,CS1,30,0,0.73,0
1,CS1,30,0,0.74,0
1,CS1,30,0,0.75,0
1,CS1,30,0,0.76,0
1,CS1,30,0,0.77,0
1,CS1,30,0,0.78,0
1,CS1,30,0,0.79,0
1,CS1,30,0,0.8,0
1,CS1,30,0,0.81,0
1,CS1,30,0,0.8200000000000001,0
1,CS1,30,0,0.8300000000000001,0
1,CS1,30,10,0.8400000000000001,1.0
1,CS1,30,10,0.85,1.0
1,CS1,30,10,0.86,1.0
1,CS1,30,10,0.87,1.0
1,CS1,30,10,0.88,1.0
1,CS1,30,10,0.89,1.0
2,CS1,60,0,0.01,0
2,CS1,60,0,0.02,0
2,CS1,60,0,0.03,0
2,CS1,60,0,0.04,0
2,CS1,60,0,0.05,0
2,CS1,60,0,0.060000000000000005,0
2,CS1,60,0,0.06999999999999999,0
2,CS1,60,0,0.08,0
2,CS1,60,0,0.09,0
2,CS1,60,0,0.09999999999999999,0
2,CS1,60,0,0.11,0
2,CS1,60,0,0.12,0
2,CS1,60,0,0.13,0
2,CS1,60,0,0.14,0
2,CS1,60,0,0.15000000000000002,0
2,CS1,60,0,0.16,0
2,CS1,60,0,0.17,0
2,CS1,60,0,0.18000000000000002,0
2,CS1,60,0,0.19,0
2,CS1,60,0,0.2,0
2,CS1,60,0,0.21000000000000002,0
2,CS1,60,0,0.22,0
2,CS1,60,0,0.23,0
2,CS1,60,0,0.24000000000000002,0
2,CS1,60,0,0.25,0
2,CS1,60,0,0.26,0
2,CS1,60,0,0.27,0
2,CS1,60,0,0.28,0
2,CS1,60,0,0.29000000000000004,0
2,CS1,60,0,0.3,0
2,CS1,60,0,0.31,0
2,CS1,60,0,0.32,0
2,CS1,60,0,0.33,0
2,CS1,60,0,0.34,0
2,CS1,60,0,0.35000000000000003,0
2,CS1,60,0,0.36000000000000004,0
2,CS1,60,0,0.37,0
2,CS1,60,0,0.38,0
2,CS1,60,0,0.39,0
2,CS1,60,0,0.4,0
2,CS1,60,0,0.41000000000000003,0
2,CS1,60,0,0.42000000000000004,0
2,CS1,60,0,0.43,0
2,CS1,60,0,0.44,0
2,CS1,60,0,0.45,0
2,CS1,60,0,0.46,0
2,CS1,60,0,0.47000000000000003,0
2,CS1,60,0,0.48000000000000004,0
2,CS1,60,0,0.49,0
2,CS1,60,0,0.5,0
2,CS1,60,0,0.51,0
2,CS1,60,0,0.52,0
2,CS1,60,0,0.53,0
2,CS1,60,0,0.54,0
2,CS1,60,0,0.55,0
2,CS1,60,0,0.56,0
2,CS1,60,0,0.5700000000000001,0
2,CS1,60,0,0.5800000000000001,0
2,CS1,60,0,0.59,0
2,CS1,60,0,0.6,0
2,CS1,60,0,0.61,0
2,CS1,60,0,0.62,0
2,CS1,60,0,0.63,0
2,CS1,60,0,0.64,0
2,CS1,60,0,0.65,0
2,CS1,60,0,0.66,0
2,CS1,60,0,0.67,0
2,CS1,60,0,0.68,0
2,CS1,60,0,0.6900000000000001,0
2,CS1,60,0,0.7000000000000001,0
2,CS1,60,0,0.7100000000000001,0
2,CS1,60,0,0.72,0
2,CS1,60,0,0.73,0
2,CS1,60,0,0.74,0
2,CS1,60,0,0.75,0
2,CS1,60,0,0.76,0
2,CS1,60,0,0.77,0
2,CS1,60,0,0.78,0
2,CS1,60,0,0.79,0
2,CS1,60,0,0.8,0
2,CS1,60,0,0.81,0
2,CS1,60,0,0.8200000000000001,0
2,CS1,60,0,0.8300000000000001,0
2,CS1,60,17,0.8400000000000001,1.0
2,CS1,60,17,0.85,1.0
2,CS1,60,17,0.86,1.0
2,CS1,60,17,0.87,1.0
2,CS1,60,17,0.88,1.0
2,CS1,60,17,0.89,1.0
2,CS1,60,0,0.89,0
3,CS1,90,0,0.01,0
3,CS1,90,0,0.02,0
3,CS1,90,0,0.03,0
3,CS1,90,0,0.04,0
3,CS1,90,0,0.05,0
3,CS1,90,0,0.060000000000000005,0
3,CS1,90,0,0.06999999999999999,0
3,CS1,90,0,0.08,0
3,CS1,90,0,0.09,0
3,CS1,90,0,0.09999999999999999,0
3,CS1,90,0,0.11,0
3,CS1,90,0,0.12,0
3,CS1,90,0,0.13,0
3,CS1,90,0,0.14,0
3,CS1,90,0,0.15000000000000002,0
3,CS1,90,0,0.16,0
3,CS1,90,0,0.17,0
3,CS1,90,0,0.18000000000000002,0
3,CS1,90,0,0.19,0
3,CS1,90,0,0.2,0
3,CS1,90,0,0.21000000000000002,0
3,CS1,90,0,0.22,0
3,CS1,90,0,0.23,0
3,CS1,90,0,0.24000000000000002,0
3,CS1,90,0,0.25,0
3,CS1,90,0,0.26,0
3,CS1,90,0,0.27,0
3,CS1,90,0,0.28,0
3,CS1,90,0,0.29000000000000004,0
3,CS1,90,0,0.3,0
3,CS1,90,0,0.31,0
3,CS1,90,0,0.32,0
3,CS1,90,0,0.33,0
3,CS1,90,0,0.34,0
3,CS1,90,0,0.35000000000000003,0
3,CS1,90,0,0.36000000000000004,0
3,CS1,90,0,0.37,0
3,CS1,90,0,0.38,0
3,CS1,90,0,0.39,0
3,CS1,90,0,0.4,0
3,CS1,90,0,0.41000000000000003,0
3,CS1,90,0,0.42000000000000004,0
3,CS1,90,0,0.43,0
3,CS1,90,0,0.44,0
3,CS1,90,0,0.45,0
3,CS1,90,0,0.46,0
3,CS1,90,0,0.47000000000000003,0
3,CS1,90,0,0.48000000000000004,0
3,CS1,90,0,0.49,0
3,CS1,90,0,0.5,0
3,CS1,90,0,0.51,0
3,CS1,90,0,0.52,0
3,CS1,90,0,0.53,0
3,CS1,90,0,0.54,0
3,CS1,90,0,0.55,0
3,CS1,90,0,0.56,0
3,CS1,90,0,0.5700000000000001,0
3,CS1,90,0,0.5800000000000001,0
3,CS1,90,0,0.59,0
3,CS1,90,0,0.6,0
3,CS1,90,0,0.61,0
3,CS1,90,0,0.62,0
3,CS1,90,0,0.63,0
3,CS1,90,0,0.64,0
3,CS1,90,0,0.65,0
