Episode Id,Sample Method,Labeled Pool,Num of classification,max_density,min_density,Accuracy
1,CS1,100,1111,0.0,0.0,0.9675967596759676
2,CS1,200,2140,0.0,0.0,0.9714953271028037
3,CS1,300,3053,0.0,0.0,0.9564362921716345
4,CS1,400,3852,0.0,0.0,0.9607995846313603
5,CS1,500,5979,0.0,0.0,0.9419635390533534
6,CS1,600,4069,0.0,0.0,0.9584664536741214
7,CS1,700,4438,0.0,0.0,0.9468228931951329
8,CS1,800,4531,0.0,0.0,0.9452659457073493
9,CS1,900,4783,0.0,0.0,0.9416684089483588
10,CS1,1000,4689,0.0,0.0,0.944977607165707
11,CS2,1000,0,0.0,0.0,0
