Episode Id,Sample Method,Labeled Pool,Num of classification,Ratio,Accuracy
0,ae_coreset,1000,1203,0.001,0.9742310889443059
0,ae_coreset,1000,1203,0.002,0.9742310889443059
0,ae_coreset,1000,1203,0.003,0.9742310889443059
0,ae_coreset,1000,2350,0.004,0.9672340425531915
0,ae_coreset,1000,2350,0.005,0.9672340425531915
0,ae_coreset,1000,3261,0.006,0.9690279055504446
0,ae_coreset,1000,3261,0.007,0.9690279055504446
0,ae_coreset,1000,4012,0.008,0.9661016949152542
0,ae_coreset,1000,4012,0.009000000000000001,0.9661016949152542
0,ae_coreset,1000,4681,0.010000000000000002,0.9688100833155309
0,ae_coreset,1000,4681,0.011,0.9688100833155309
0,ae_coreset,1000,5231,0.012,0.9697954502007264
0,ae_coreset,1000,5231,0.013000000000000001,0.9697954502007264
0,ae_coreset,1000,5745,0.014000000000000002,0.9698868581375109
0,ae_coreset,1000,5745,0.015,0.9698868581375109
0,ae_coreset,1000,6256,0.016,0.9705882352941176
0,ae_coreset,1000,6256,0.017,0.9705882352941176
0,ae_coreset,1000,6672,0.018000000000000002,0.9712230215827338
0,ae_coreset,1000,6672,0.019000000000000003,0.9712230215827338
0,ae_coreset,1000,7059,0.02,0.9716673749822922
0,ae_coreset,1000,7059,0.021,0.9716673749822922
0,ae_coreset,1000,7417,0.022000000000000002,0.9710125387623029
0,ae_coreset,1000,7417,0.023,0.9710125387623029
0,ae_coreset,1000,7725,0.024,0.9711326860841424
0,ae_coreset,1000,7725,0.025,0.9711326860841424
0,ae_coreset,1000,8008,0.026000000000000002,0.9694055944055944
0,ae_coreset,1000,8008,0.027000000000000003,0.9694055944055944
0,ae_coreset,1000,8282,0.028,0.9683651291958464
0,ae_coreset,1000,8282,0.029,0.9683651291958464
0,ae_coreset,1000,8552,0.030000000000000002,0.9686623012160898
0,ae_coreset,1000,8552,0.031,0.9686623012160898
0,ae_coreset,1000,8813,0.032,0.9683422217179167
0,ae_coreset,1000,8813,0.033,0.9683422217179167
0,ae_coreset,1000,9065,0.034,0.967788196359625
0,ae_coreset,1000,9065,0.035,0.967788196359625
0,ae_coreset,1000,9301,0.036000000000000004,0.9666702505106978
0,ae_coreset,1000,9301,0.037000000000000005,0.9666702505106978
0,ae_coreset,1000,9523,0.038,0.9662921348314607
0,ae_coreset,1000,9523,0.039,0.9662921348314607
0,ae_coreset,1000,9740,0.04,0.9646817248459959
0,ae_coreset,1000,9740,0.041,0.9646817248459959
0,ae_coreset,1000,9952,0.042,0.9642282958199357
0,ae_coreset,1000,9952,0.043000000000000003,0.9642282958199357
0,ae_coreset,1000,10370,0.044000000000000004,0.9628736740597879
0,ae_coreset,1000,10370,0.045,0.9628736740597879
0,ae_coreset,1000,10370,0.046,0.9628736740597879
0,ae_coreset,1000,10370,0.047,0.9628736740597879
0,ae_coreset,1000,10760,0.048,0.9631970260223048
0,ae_coreset,1000,10760,0.049,0.9631970260223048
0,ae_coreset,1000,10760,0.05,0.9631970260223048
0,ae_coreset,1000,10760,0.051000000000000004,0.9631970260223048
0,ae_coreset,1000,10951,0.052000000000000005,0.9634736553739385
0,ae_coreset,1000,10951,0.053000000000000005,0.9634736553739385
0,ae_coreset,1000,11331,0.054,0.9638160797811314
0,ae_coreset,1000,11331,0.055,0.9638160797811314
0,ae_coreset,1000,11331,0.056,0.9638160797811314
0,ae_coreset,1000,11331,0.057,0.9638160797811314
0,ae_coreset,1000,11520,0.058,0.9635416666666666
0,ae_coreset,1000,11520,0.059000000000000004,0.9635416666666666
0,ae_coreset,1000,11700,0.060000000000000005,0.9635042735042735
0,ae_coreset,1000,11700,0.061,0.9635042735042735
0,ae_coreset,1000,11864,0.062,0.9637559002022926
0,ae_coreset,1000,11864,0.063,0.9637559002022926
0,ae_coreset,1000,12019,0.064,0.9629752891255512
0,ae_coreset,1000,12019,0.065,0.9629752891255512
0,ae_coreset,1000,12171,0.066,0.9630268671432093
0,ae_coreset,1000,12171,0.067,0.9630268671432093
0,ae_coreset,1000,12316,0.068,0.9622442351412797
0,ae_coreset,1000,12316,0.069,0.9622442351412797
0,ae_coreset,1000,12459,0.07,0.9625170559434947
0,ae_coreset,1000,12459,0.07100000000000001,0.9625170559434947
0,ae_coreset,1000,12743,0.07200000000000001,0.96280310758848
0,ae_coreset,1000,12743,0.07300000000000001,0.96280310758848
0,ae_coreset,1000,12743,0.074,0.96280310758848
0,ae_coreset,1000,12743,0.075,0.96280310758848
0,ae_coreset,1000,12882,0.076,0.9631268436578171
0,ae_coreset,1000,12882,0.077,0.9631268436578171
0,ae_coreset,1000,13016,0.078,0.9633527965580824
0,ae_coreset,1000,13016,0.079,0.9633527965580824
0,ae_coreset,1000,13149,0.08,0.963419271427485
0,ae_coreset,1000,13149,0.081,0.963419271427485
0,ae_coreset,1000,13275,0.082,0.9635404896421845
0,ae_coreset,1000,13275,0.083,0.9635404896421845
0,ae_coreset,1000,13391,0.084,0.9635576133223807
0,ae_coreset,1000,13505,0.085,0.9631247686042207
0,ae_coreset,1000,13505,0.08600000000000001,0.9631247686042207
0,ae_coreset,1000,13618,0.08700000000000001,0.9631370245263622
0,ae_coreset,1000,13618,0.08800000000000001,0.9631370245263622
0,ae_coreset,1000,13730,0.089,0.9632192279679533
0,ae_coreset,1000,13730,0.09,0.9632192279679533
