Episode Id,Sample Method,Labeled Pool,Num of classification,max_density,min_density,Accuracy
1,CS1,100,2007,0.0,0.0,0.968609865470852
2,CS1,200,2404,0.0,0.0,0.9559068219633944
3,CS1,300,2264,0.0,0.0,0.9651060070671378
4,CS1,400,2445,0.0,0.0,0.9619631901840491
5,CS1,500,3065,0.0,0.0,0.9575856443719413
6,CS1,600,3236,0.0,0.0,0.9616810877626699
7,CS1,700,3395,0.0,0.0,0.9555228276877762
8,CS1,800,3162,0.0,0.0,0.958886780518659
9,CS1,900,4000,0.0,0.0,0.93175
10,CS1,1000,4166,0.0,0.0,0.9318290926548247
11,CS2,1000,41,0.0,0.0,0.0
