Episode Id,Sample Method,Labeled Pool,Num of classification,Ratio,Accuracy
0,ae_coreset,1000,9,0.001,0.5555555555555556
0,ae_coreset,1000,9,0.002,0.5555555555555556
0,ae_coreset,1000,9,0.003,0.5555555555555556
0,ae_coreset,1000,9,0.004,0.5555555555555556
0,ae_coreset,1000,9,0.005,0.5555555555555556
0,ae_coreset,1000,9,0.006,0.5555555555555556
0,ae_coreset,1000,9,0.007,0.5555555555555556
0,ae_coreset,1000,9,0.008,0.5555555555555556
0,ae_coreset,1000,9,0.009000000000000001,0.5555555555555556
0,ae_coreset,1000,9,0.010000000000000002,0.5555555555555556
0,ae_coreset,1000,9,0.011,0.5555555555555556
0,ae_coreset,1000,9,0.012,0.5555555555555556
0,ae_coreset,1000,9,0.013000000000000001,0.5555555555555556
0,ae_coreset,1000,9,0.014000000000000002,0.5555555555555556
0,ae_coreset,1000,9,0.015,0.5555555555555556
0,ae_coreset,1000,9,0.016,0.5555555555555556
0,ae_coreset,1000,9,0.017,0.5555555555555556
0,ae_coreset,1000,9,0.018000000000000002,0.5555555555555556
0,ae_coreset,1000,9,0.019000000000000003,0.5555555555555556
0,ae_coreset,1000,9,0.02,0.5555555555555556
0,ae_coreset,1000,9,0.021,0.5555555555555556
0,ae_coreset,1000,9,0.022000000000000002,0.5555555555555556
0,ae_coreset,1000,9,0.023,0.5555555555555556
0,ae_coreset,1000,9,0.024,0.5555555555555556
0,ae_coreset,1000,9,0.025,0.5555555555555556
0,ae_coreset,1000,9,0.026000000000000002,0.5555555555555556
0,ae_coreset,1000,9,0.027000000000000003,0.5555555555555556
0,ae_coreset,1000,9,0.028,0.5555555555555556
0,ae_coreset,1000,9,0.029,0.5555555555555556
0,ae_coreset,1000,9,0.030000000000000002,0.5555555555555556
0,ae_coreset,1000,9,0.031,0.5555555555555556
0,ae_coreset,1000,9,0.032,0.5555555555555556
0,ae_coreset,1000,9,0.033,0.5555555555555556
0,ae_coreset,1000,9,0.034,0.5555555555555556
0,ae_coreset,1000,9,0.035,0.5555555555555556
0,ae_coreset,1000,9,0.036000000000000004,0.5555555555555556
0,ae_coreset,1000,9,0.037000000000000005,0.5555555555555556
0,ae_coreset,1000,9,0.038,0.5555555555555556
0,ae_coreset,1000,9,0.039,0.5555555555555556
0,ae_coreset,1000,9,0.04,0.5555555555555556
0,ae_coreset,1000,9,0.041,0.5555555555555556
0,ae_coreset,1000,9,0.042,0.5555555555555556
0,ae_coreset,1000,9,0.043000000000000003,0.5555555555555556
0,ae_coreset,1000,9,0.044000000000000004,0.5555555555555556
0,ae_coreset,1000,9,0.045,0.5555555555555556
0,ae_coreset,1000,9,0.046,0.5555555555555556
0,ae_coreset,1000,9,0.047,0.5555555555555556
0,ae_coreset,1000,9,0.048,0.5555555555555556
0,ae_coreset,1000,9,0.049,0.5555555555555556
0,ae_coreset,1000,9,0.05,0.5555555555555556
0,ae_coreset,1000,9,0.051000000000000004,0.5555555555555556
0,ae_coreset,1000,9,0.052000000000000005,0.5555555555555556
0,ae_coreset,1000,9,0.053000000000000005,0.5555555555555556
0,ae_coreset,1000,9,0.054,0.5555555555555556
0,ae_coreset,1000,9,0.055,0.5555555555555556
0,ae_coreset,1000,9,0.056,0.5555555555555556
0,ae_coreset,1000,9,0.057,0.5555555555555556
0,ae_coreset,1000,9,0.058,0.5555555555555556
0,ae_coreset,1000,9,0.059000000000000004,0.5555555555555556
0,ae_coreset,1000,9,0.060000000000000005,0.5555555555555556
0,ae_coreset,1000,9,0.061,0.5555555555555556
0,ae_coreset,1000,9,0.062,0.5555555555555556
0,ae_coreset,1000,9,0.063,0.5555555555555556
0,ae_coreset,1000,9,0.064,0.5555555555555556
0,ae_coreset,1000,9,0.065,0.5555555555555556
0,ae_coreset,1000,9,0.066,0.5555555555555556
0,ae_coreset,1000,9,0.067,0.5555555555555556
0,ae_coreset,1000,9,0.068,0.5555555555555556
0,ae_coreset,1000,9,0.069,0.5555555555555556
0,ae_coreset,1000,9,0.07,0.5555555555555556
0,ae_coreset,1000,9,0.07100000000000001,0.5555555555555556
0,ae_coreset,1000,9,0.07200000000000001,0.5555555555555556
0,ae_coreset,1000,9,0.07300000000000001,0.5555555555555556
0,ae_coreset,1000,9,0.074,0.5555555555555556
0,ae_coreset,1000,9,0.075,0.5555555555555556
0,ae_coreset,1000,9,0.076,0.5555555555555556
0,ae_coreset,1000,9,0.077,0.5555555555555556
0,ae_coreset,1000,9,0.078,0.5555555555555556
0,ae_coreset,1000,9,0.079,0.5555555555555556
0,ae_coreset,1000,9,0.08,0.5555555555555556
0,ae_coreset,1000,9,0.081,0.5555555555555556
0,ae_coreset,1000,9,0.082,0.5555555555555556
0,ae_coreset,1000,9,0.083,0.5555555555555556
0,ae_coreset,1000,9,0.084,0.5555555555555556
0,ae_coreset,1000,9,0.085,0.5555555555555556
0,ae_coreset,1000,9,0.08600000000000001,0.5555555555555556
0,ae_coreset,1000,9,0.08700000000000001,0.5555555555555556
0,ae_coreset,1000,9,0.08800000000000001,0.5555555555555556
0,ae_coreset,1000,9,0.089,0.5555555555555556
0,ae_coreset,1000,9,0.09,0.5555555555555556
0,ae_coreset,1000,9,0.091,0.5555555555555556
0,ae_coreset,1000,9,0.092,0.5555555555555556
0,ae_coreset,1000,9,0.093,0.5555555555555556
0,ae_coreset,1000,9,0.094,0.5555555555555556
0,ae_coreset,1000,9,0.095,0.5555555555555556
0,ae_coreset,1000,9,0.096,0.5555555555555556
0,ae_coreset,1000,9,0.097,0.5555555555555556
0,ae_coreset,1000,9,0.098,0.5555555555555556
0,ae_coreset,1000,9,0.099,0.5555555555555556
0,ae_coreset,1000,9,0.1,0.5555555555555556
0,ae_coreset,1000,9,0.101,0.5555555555555556
0,ae_coreset,1000,9,0.10200000000000001,0.5555555555555556
0,ae_coreset,1000,9,0.10300000000000001,0.5555555555555556
0,ae_coreset,1000,9,0.10400000000000001,0.5555555555555556
0,ae_coreset,1000,9,0.10500000000000001,0.5555555555555556
0,ae_coreset,1000,9,0.106,0.5555555555555556
0,ae_coreset,1000,9,0.107,0.5555555555555556
0,ae_coreset,1000,9,0.108,0.5555555555555556
0,ae_coreset,1000,9,0.109,0.5555555555555556
0,ae_coreset,1000,9,0.11,0.5555555555555556
0,ae_coreset,1000,9,0.111,0.5555555555555556
0,ae_coreset,1000,9,0.112,0.5555555555555556
0,ae_coreset,1000,9,0.113,0.5555555555555556
